Date,City,Value
12-11-2013,Miami,206
12-11-2013,Pittsburgh,230
12-11-2013,Toronto,297.5
12-11-2013,Philadelphia,244
12-11-2013,New York,315
12-11-2013,Montreal,272.5
12-11-2013,Boston,236
12-11-2013,Beersheba,66
12-11-2013,Tel Aviv District,40
12-11-2013,Eilat,50
12-11-2013,Haifa,32
12-11-2013,Nahariyya,30
12-11-2013,Jerusalem,68
13-11-2013,Vancouver,110
13-11-2013,Portland,311
13-11-2013,San Francisco,303
13-11-2013,Seattle,349
13-11-2013,Los Angeles,230
13-11-2013,San Diego,296
13-11-2013,Las Vegas,94
13-11-2013,Phoenix,325
13-11-2013,Albuquerque,299
13-11-2013,Denver,35
13-11-2013,San Antonio,111
13-11-2013,Dallas,201
13-11-2013,Houston,38
13-11-2013,Kansas City,200
13-11-2013,Minneapolis,302
13-11-2013,Saint Louis,240
13-11-2013,Chicago,228
13-11-2013,Nashville,235
13-11-2013,Indianapolis,216
13-11-2013,Atlanta,320
13-11-2013,Detroit,276.5
13-11-2013,Jacksonville,17
13-11-2013,Charlotte,67.5
13-11-2013,Miami,206
13-11-2013,Pittsburgh,260.5
13-11-2013,Toronto,260
13-11-2013,Philadelphia,304.5
13-11-2013,New York,320
13-11-2013,Montreal,253
13-11-2013,Boston,236
13-11-2013,Beersheba,66
13-11-2013,Tel Aviv District,0
13-11-2013,Eilat,50
13-11-2013,Haifa,32
13-11-2013,Nahariyya,30
13-11-2013,Jerusalem,68
14-11-2013,Vancouver,157
14-11-2013,Portland,311
14-11-2013,San Francisco,303
14-11-2013,Seattle,349
14-11-2013,Los Angeles,230
14-11-2013,San Diego,296
14-11-2013,Las Vegas,94
14-11-2013,Phoenix,325
14-11-2013,Albuquerque,299
14-11-2013,Denver,35
14-11-2013,San Antonio,111
14-11-2013,Dallas,201
14-11-2013,Houston,37
14-11-2013,Kansas City,200
14-11-2013,Minneapolis,302
14-11-2013,Saint Louis,240
14-11-2013,Chicago,218.5
14-11-2013,Nashville,201
14-11-2013,Indianapolis,216
14-11-2013,Atlanta,320
14-11-2013,Detroit,261
14-11-2013,Jacksonville,17.5
14-11-2013,Charlotte,206
14-11-2013,Miami,45
14-11-2013,Pittsburgh,234
14-11-2013,Toronto,214
14-11-2013,Philadelphia,247
14-11-2013,New York,247
14-11-2013,Montreal,215
14-11-2013,Boston,236
14-11-2013,Beersheba,66
14-11-2013,Tel Aviv District,40
14-11-2013,Eilat,60
14-11-2013,Haifa,32
14-11-2013,Nahariyya,30
14-11-2013,Jerusalem,68
15-11-2013,Vancouver,272
15-11-2013,Portland,311
15-11-2013,San Francisco,290
15-11-2013,Seattle,349
15-11-2013,Los Angeles,230
15-11-2013,San Diego,245
15-11-2013,Las Vegas,167
15-11-2013,Phoenix,325
15-11-2013,Albuquerque,270.5
15-11-2013,Denver,35
15-11-2013,San Antonio,111
15-11-2013,Dallas,189.5
15-11-2013,Houston,37
15-11-2013,Kansas City,200
15-11-2013,Minneapolis,302
15-11-2013,Saint Louis,240
15-11-2013,Chicago,222.5
15-11-2013,Nashville,180
15-11-2013,Indianapolis,216
15-11-2013,Atlanta,320
15-11-2013,Detroit,260
15-11-2013,Jacksonville,17
15-11-2013,Charlotte,206
15-11-2013,Miami,45
15-11-2013,Pittsburgh,230
15-11-2013,Toronto,201
15-11-2013,Philadelphia,244
15-11-2013,New York,210
15-11-2013,Montreal,174.5
15-11-2013,Boston,236
15-11-2013,Beersheba,66
15-11-2013,Tel Aviv District,15.5
15-11-2013,Eilat,50
15-11-2013,Haifa,32
15-11-2013,Nahariyya,30
15-11-2013,Jerusalem,68
16-11-2013,Vancouver,243.5
16-11-2013,Portland,287.5
16-11-2013,San Francisco,303
16-11-2013,Seattle,258
16-11-2013,Los Angeles,230
16-11-2013,San Diego,205
16-11-2013,Las Vegas,148.5
16-11-2013,Phoenix,325
16-11-2013,Albuquerque,250
16-11-2013,Denver,35
16-11-2013,San Antonio,111
16-11-2013,Dallas,178
16-11-2013,Houston,130
16-11-2013,Kansas City,190
16-11-2013,Minneapolis,160
16-11-2013,Saint Louis,174
16-11-2013,Chicago,180.5
16-11-2013,Nashville,175
16-11-2013,Indianapolis,170
16-11-2013,Atlanta,115
16-11-2013,Detroit,261
16-11-2013,Jacksonville,20.5
16-11-2013,Charlotte,206
16-11-2013,Miami,99.5
16-11-2013,Pittsburgh,200
16-11-2013,Toronto,260
16-11-2013,Philadelphia,244
16-11-2013,New York,244
16-11-2013,Montreal,197.5
16-11-2013,Boston,200
16-11-2013,Beersheba,66
16-11-2013,Tel Aviv District,45
16-11-2013,Eilat,60
16-11-2013,Haifa,32
16-11-2013,Nahariyya,30
16-11-2013,Jerusalem,68
17-11-2013,Vancouver,230
17-11-2013,Portland,239
17-11-2013,San Francisco,303
17-11-2013,Seattle,349
17-11-2013,Los Angeles,230
17-11-2013,San Diego,296
17-11-2013,Las Vegas,102.5
17-11-2013,Phoenix,325
17-11-2013,Albuquerque,299
17-11-2013,Denver,35
17-11-2013,San Antonio,111
17-11-2013,Dallas,201
17-11-2013,Houston,37
17-11-2013,Kansas City,200
17-11-2013,Minneapolis,280
17-11-2013,Saint Louis,240
17-11-2013,Chicago,213.5
17-11-2013,Nashville,180
17-11-2013,Indianapolis,180
17-11-2013,Atlanta,190
17-11-2013,Detroit,188
17-11-2013,Jacksonville,17
17-11-2013,Charlotte,206
17-11-2013,Miami,107.5
17-11-2013,Pittsburgh,186.5
17-11-2013,Toronto,185
17-11-2013,Philadelphia,222
17-11-2013,New York,244
17-11-2013,Montreal,125
17-11-2013,Boston,236
17-11-2013,Beersheba,66
17-11-2013,Tel Aviv District,105
17-11-2013,Eilat,60
17-11-2013,Haifa,32
17-11-2013,Nahariyya,30
17-11-2013,Jerusalem,68
18-11-2013,Vancouver,170
18-11-2013,Portland,311
18-11-2013,San Francisco,303
18-11-2013,Seattle,306.5
18-11-2013,Los Angeles,230
18-11-2013,San Diego,296
18-11-2013,Las Vegas,94
18-11-2013,Phoenix,325
18-11-2013,Albuquerque,299
18-11-2013,Denver,44
18-11-2013,San Antonio,111
18-11-2013,Dallas,75.5
18-11-2013,Houston,38.5
18-11-2013,Kansas City,340
18-11-2013,Minneapolis,290
18-11-2013,Saint Louis,240
18-11-2013,Chicago,294.5
18-11-2013,Nashville,300
18-11-2013,Indianapolis,280
18-11-2013,Atlanta,325
18-11-2013,Detroit,261
18-11-2013,Jacksonville,200
18-11-2013,Charlotte,240
18-11-2013,Miami,206
18-11-2013,Pittsburgh,250
18-11-2013,Toronto,247.5
18-11-2013,Philadelphia,242
18-11-2013,New York,244
18-11-2013,Montreal,220
18-11-2013,Boston,205
18-11-2013,Beersheba,66
18-11-2013,Tel Aviv District,15.5
18-11-2013,Eilat,50
18-11-2013,Haifa,32
18-11-2013,Nahariyya,30
18-11-2013,Jerusalem,68
19-11-2013,Vancouver,284
19-11-2013,Portland,281.5
19-11-2013,San Francisco,303
19-11-2013,Seattle,349
19-11-2013,Los Angeles,230
19-11-2013,San Diego,296
19-11-2013,Las Vegas,94
19-11-2013,Phoenix,325
19-11-2013,Albuquerque,281.5
19-11-2013,Denver,35
19-11-2013,San Antonio,111
19-11-2013,Dallas,107
19-11-2013,Houston,40
19-11-2013,Kansas City,180
19-11-2013,Minneapolis,302
19-11-2013,Saint Louis,240
19-11-2013,Chicago,329
19-11-2013,Nashville,50
19-11-2013,Indianapolis,153
19-11-2013,Atlanta,340
19-11-2013,Detroit,261
19-11-2013,Jacksonville,240
19-11-2013,Charlotte,206
19-11-2013,Miami,204.5
19-11-2013,Pittsburgh,300
19-11-2013,Toronto,260
19-11-2013,Philadelphia,300
19-11-2013,New York,310
19-11-2013,Montreal,270
19-11-2013,Boston,30
19-11-2013,Beersheba,66
19-11-2013,Tel Aviv District,25
19-11-2013,Eilat,50
19-11-2013,Haifa,32
19-11-2013,Nahariyya,30
19-11-2013,Jerusalem,68
20-11-2013,Vancouver,230
20-11-2013,Portland,311
20-11-2013,San Francisco,303
20-11-2013,Seattle,257.5
20-11-2013,Los Angeles,230
20-11-2013,San Diego,296
20-11-2013,Las Vegas,94
20-11-2013,Phoenix,325
20-11-2013,Albuquerque,255
20-11-2013,Denver,35
20-11-2013,San Antonio,111
20-11-2013,Dallas,144.5
20-11-2013,Houston,75
20-11-2013,Kansas City,170
20-11-2013,Minneapolis,150
20-11-2013,Saint Louis,240
20-11-2013,Chicago,329
20-11-2013,Nashville,235
20-11-2013,Indianapolis,115
20-11-2013,Atlanta,110
20-11-2013,Detroit,261
20-11-2013,Jacksonville,35
20-11-2013,Charlotte,70
20-11-2013,Miami,206
20-11-2013,Pittsburgh,105
20-11-2013,Toronto,260
20-11-2013,Philadelphia,244
20-11-2013,New York,244
20-11-2013,Montreal,270
20-11-2013,Boston,50
20-11-2013,Beersheba,66
20-11-2013,Tel Aviv District,245
20-11-2013,Eilat,50
20-11-2013,Haifa,32
20-11-2013,Nahariyya,30
20-11-2013,Jerusalem,68
21-11-2013,Vancouver,120
21-11-2013,Portland,311
21-11-2013,San Francisco,303
21-11-2013,Seattle,30
21-11-2013,Los Angeles,230
21-11-2013,San Diego,215
21-11-2013,Las Vegas,160
21-11-2013,Phoenix,325
21-11-2013,Albuquerque,299
21-11-2013,Denver,35
21-11-2013,San Antonio,111
21-11-2013,Dallas,150
21-11-2013,Houston,120
21-11-2013,Kansas City,306
21-11-2013,Minneapolis,302
21-11-2013,Saint Louis,150
21-11-2013,Chicago,329
21-11-2013,Nashville,235
21-11-2013,Indianapolis,150
21-11-2013,Atlanta,120
21-11-2013,Detroit,261
21-11-2013,Jacksonville,20
21-11-2013,Charlotte,40
21-11-2013,Miami,130.5
21-11-2013,Pittsburgh,110
21-11-2013,Toronto,260
21-11-2013,Philadelphia,244
21-11-2013,New York,244
21-11-2013,Montreal,100
21-11-2013,Boston,65
21-11-2013,Beersheba,66
21-11-2013,Tel Aviv District,110
21-11-2013,Eilat,60
21-11-2013,Haifa,32
21-11-2013,Nahariyya,30
21-11-2013,Jerusalem,68
22-11-2013,Vancouver,110
22-11-2013,Portland,311
22-11-2013,San Francisco,303
22-11-2013,Seattle,30
22-11-2013,Los Angeles,230
22-11-2013,San Diego,255
22-11-2013,Las Vegas,320
22-11-2013,Phoenix,325
22-11-2013,Albuquerque,299
22-11-2013,Denver,35
22-11-2013,San Antonio,111
22-11-2013,Dallas,350
22-11-2013,Houston,170
22-11-2013,Kansas City,306
22-11-2013,Minneapolis,295
22-11-2013,Saint Louis,320
22-11-2013,Chicago,340
22-11-2013,Nashville,235
22-11-2013,Indianapolis,305
22-11-2013,Atlanta,130
22-11-2013,Detroit,261
22-11-2013,Jacksonville,130
22-11-2013,Charlotte,206
22-11-2013,Miami,70
22-11-2013,Pittsburgh,220
22-11-2013,Toronto,215
22-11-2013,Philadelphia,244
22-11-2013,New York,244
22-11-2013,Montreal,120
22-11-2013,Boston,236
22-11-2013,Beersheba,66
22-11-2013,Tel Aviv District,55.5
22-11-2013,Eilat,72
22-11-2013,Haifa,32
22-11-2013,Nahariyya,30
22-11-2013,Jerusalem,68
23-11-2013,Vancouver,125
23-11-2013,Portland,311
23-11-2013,San Francisco,303
23-11-2013,Seattle,35
23-11-2013,Los Angeles,230
23-11-2013,San Diego,270
23-11-2013,Las Vegas,290
23-11-2013,Phoenix,325
23-11-2013,Albuquerque,299
23-11-2013,Denver,35
23-11-2013,San Antonio,111
23-11-2013,Dallas,350
23-11-2013,Houston,335
23-11-2013,Kansas City,280
23-11-2013,Minneapolis,310
23-11-2013,Saint Louis,295
23-11-2013,Chicago,329
23-11-2013,Nashville,235
23-11-2013,Indianapolis,320
23-11-2013,Atlanta,330
23-11-2013,Detroit,261
23-11-2013,Jacksonville,17
23-11-2013,Charlotte,250
23-11-2013,Miami,70
23-11-2013,Pittsburgh,310
23-11-2013,Toronto,296
23-11-2013,Philadelphia,300
23-11-2013,New York,244
23-11-2013,Montreal,275
23-11-2013,Boston,215
23-11-2013,Beersheba,66
23-11-2013,Tel Aviv District,180
23-11-2013,Eilat,72
23-11-2013,Haifa,32
23-11-2013,Nahariyya,30
23-11-2013,Jerusalem,68
24-11-2013,Vancouver,230
24-11-2013,Portland,311
24-11-2013,San Francisco,303
24-11-2013,Seattle,95
24-11-2013,Los Angeles,230
24-11-2013,San Diego,296
24-11-2013,Las Vegas,200
24-11-2013,Phoenix,325
24-11-2013,Albuquerque,125
24-11-2013,Denver,35
24-11-2013,San Antonio,111
24-11-2013,Dallas,201
24-11-2013,Houston,25
24-11-2013,Kansas City,300
24-11-2013,Minneapolis,185
24-11-2013,Saint Louis,240
24-11-2013,Chicago,329
24-11-2013,Nashville,235
24-11-2013,Indianapolis,310
24-11-2013,Atlanta,350
24-11-2013,Detroit,261
24-11-2013,Jacksonville,40
24-11-2013,Charlotte,315
24-11-2013,Miami,206
24-11-2013,Pittsburgh,280
24-11-2013,Toronto,292.5
24-11-2013,Philadelphia,300
24-11-2013,New York,244
24-11-2013,Montreal,290
24-11-2013,Boston,290.5
24-11-2013,Beersheba,66
24-11-2013,Tel Aviv District,145
24-11-2013,Eilat,65
24-11-2013,Haifa,32
24-11-2013,Nahariyya,30
24-11-2013,Jerusalem,68
25-11-2013,Vancouver,136.5
25-11-2013,Portland,215.5
25-11-2013,San Francisco,303
25-11-2013,Seattle,349
25-11-2013,Los Angeles,230
25-11-2013,San Diego,296
25-11-2013,Las Vegas,94
25-11-2013,Phoenix,325
25-11-2013,Albuquerque,226.5
25-11-2013,Denver,35
25-11-2013,San Antonio,111
25-11-2013,Dallas,100
25-11-2013,Houston,40
25-11-2013,Kansas City,325
25-11-2013,Minneapolis,243
25-11-2013,Saint Louis,215
25-11-2013,Chicago,220
25-11-2013,Nashville,235
25-11-2013,Indianapolis,205
25-11-2013,Atlanta,320
25-11-2013,Detroit,261
25-11-2013,Jacksonville,55
25-11-2013,Charlotte,206
25-11-2013,Miami,70
25-11-2013,Pittsburgh,210
25-11-2013,Toronto,260
25-11-2013,Philadelphia,244
25-11-2013,New York,244
25-11-2013,Montreal,245.5
25-11-2013,Boston,236
25-11-2013,Beersheba,66
25-11-2013,Tel Aviv District,0
25-11-2013,Eilat,50.5
25-11-2013,Haifa,32
25-11-2013,Nahariyya,30
25-11-2013,Jerusalem,68
26-11-2013,Vancouver,140
26-11-2013,Portland,104
26-11-2013,San Francisco,303
26-11-2013,Seattle,349
26-11-2013,Los Angeles,230
26-11-2013,San Diego,296
26-11-2013,Las Vegas,94
26-11-2013,Phoenix,325
26-11-2013,Albuquerque,294.5
26-11-2013,Denver,35
26-11-2013,San Antonio,111
26-11-2013,Dallas,345
26-11-2013,Houston,320
26-11-2013,Kansas City,320
26-11-2013,Minneapolis,321
26-11-2013,Saint Louis,240
26-11-2013,Chicago,253.5
26-11-2013,Nashville,100
26-11-2013,Indianapolis,249.5
26-11-2013,Atlanta,100
26-11-2013,Detroit,261
26-11-2013,Jacksonville,105
26-11-2013,Charlotte,206
26-11-2013,Miami,120
26-11-2013,Pittsburgh,210
26-11-2013,Toronto,241.5
26-11-2013,Philadelphia,227
26-11-2013,New York,210
26-11-2013,Montreal,190
26-11-2013,Boston,163.5
26-11-2013,Beersheba,66
26-11-2013,Tel Aviv District,95
26-11-2013,Eilat,72
26-11-2013,Haifa,32
26-11-2013,Nahariyya,30
26-11-2013,Jerusalem,68
27-11-2013,Vancouver,230
27-11-2013,Portland,103.5
27-11-2013,San Francisco,303
27-11-2013,Seattle,349
27-11-2013,Los Angeles,230
27-11-2013,San Diego,296
27-11-2013,Las Vegas,94
27-11-2013,Phoenix,325
27-11-2013,Albuquerque,299
27-11-2013,Denver,35
27-11-2013,San Antonio,111
27-11-2013,Dallas,201
27-11-2013,Houston,320
27-11-2013,Kansas City,320
27-11-2013,Minneapolis,302
27-11-2013,Saint Louis,250
27-11-2013,Chicago,311.5
27-11-2013,Nashville,330
27-11-2013,Indianapolis,310
27-11-2013,Atlanta,320
27-11-2013,Detroit,261
27-11-2013,Jacksonville,255
27-11-2013,Charlotte,315
27-11-2013,Miami,206
27-11-2013,Pittsburgh,310
27-11-2013,Toronto,310
27-11-2013,Philadelphia,230
27-11-2013,New York,244
27-11-2013,Montreal,110
27-11-2013,Boston,185
27-11-2013,Beersheba,66
27-11-2013,Tel Aviv District,150
27-11-2013,Eilat,72
27-11-2013,Haifa,32
27-11-2013,Nahariyya,30
27-11-2013,Jerusalem,68
28-11-2013,Vancouver,105
28-11-2013,Portland,103.5
28-11-2013,San Francisco,303
28-11-2013,Seattle,349
28-11-2013,Los Angeles,230
28-11-2013,San Diego,296
28-11-2013,Las Vegas,94
28-11-2013,Phoenix,325
28-11-2013,Albuquerque,299
28-11-2013,Denver,35
28-11-2013,San Antonio,111
28-11-2013,Dallas,201
28-11-2013,Houston,55
28-11-2013,Kansas City,267.5
28-11-2013,Minneapolis,297.5
28-11-2013,Saint Louis,240
28-11-2013,Chicago,245.5
28-11-2013,Nashville,225
28-11-2013,Indianapolis,240
28-11-2013,Atlanta,320
28-11-2013,Detroit,261
28-11-2013,Jacksonville,320
28-11-2013,Charlotte,206
28-11-2013,Miami,206
28-11-2013,Pittsburgh,250
28-11-2013,Toronto,275
28-11-2013,Philadelphia,300
28-11-2013,New York,290
28-11-2013,Montreal,270
28-11-2013,Boston,325
28-11-2013,Beersheba,66
28-11-2013,Tel Aviv District,330
28-11-2013,Eilat,50
28-11-2013,Haifa,32
28-11-2013,Nahariyya,30
28-11-2013,Jerusalem,68
29-11-2013,Vancouver,190
29-11-2013,Portland,282.5
29-11-2013,San Francisco,303
29-11-2013,Seattle,349
29-11-2013,Los Angeles,230
29-11-2013,San Diego,296
29-11-2013,Las Vegas,94
29-11-2013,Phoenix,325
29-11-2013,Albuquerque,299
29-11-2013,Denver,35
29-11-2013,San Antonio,111
29-11-2013,Dallas,183
29-11-2013,Houston,38.5
29-11-2013,Kansas City,76.5
29-11-2013,Minneapolis,302
29-11-2013,Saint Louis,240
29-11-2013,Chicago,305
29-11-2013,Nashville,235
29-11-2013,Indianapolis,216
29-11-2013,Atlanta,320
29-11-2013,Detroit,261
29-11-2013,Jacksonville,340
29-11-2013,Charlotte,206
29-11-2013,Miami,206
29-11-2013,Pittsburgh,230
29-11-2013,Toronto,260
29-11-2013,Philadelphia,244
29-11-2013,New York,310
29-11-2013,Montreal,269.5
29-11-2013,Boston,236
29-11-2013,Beersheba,66
29-11-2013,Tel Aviv District,280
29-11-2013,Eilat,61
29-11-2013,Haifa,32
29-11-2013,Nahariyya,30
29-11-2013,Jerusalem,68
30-11-2013,Vancouver,90
30-11-2013,Portland,311
30-11-2013,San Francisco,303
30-11-2013,Seattle,349
30-11-2013,Los Angeles,230
30-11-2013,San Diego,296
30-11-2013,Las Vegas,94
30-11-2013,Phoenix,325
30-11-2013,Albuquerque,299
30-11-2013,Denver,35
30-11-2013,San Antonio,111
30-11-2013,Dallas,171.5
30-11-2013,Houston,37
30-11-2013,Kansas City,200
30-11-2013,Minneapolis,302
30-11-2013,Saint Louis,240
30-11-2013,Chicago,192.5
30-11-2013,Nashville,200
30-11-2013,Indianapolis,216
30-11-2013,Atlanta,320
30-11-2013,Detroit,261
30-11-2013,Jacksonville,25
30-11-2013,Charlotte,206
30-11-2013,Miami,154.5
30-11-2013,Pittsburgh,210.5
30-11-2013,Toronto,146.5
30-11-2013,Philadelphia,34
30-11-2013,New York,85
30-11-2013,Montreal,189.5
30-11-2013,Boston,236
30-11-2013,Beersheba,66
30-11-2013,Tel Aviv District,80
30-11-2013,Eilat,50
30-11-2013,Haifa,32
30-11-2013,Nahariyya,30
30-11-2013,Jerusalem,68
01-12-2013,Vancouver,100
01-12-2013,Portland,241.5
01-12-2013,San Francisco,303
01-12-2013,Seattle,196
01-12-2013,Los Angeles,230
01-12-2013,San Diego,296
01-12-2013,Las Vegas,94
01-12-2013,Phoenix,325
01-12-2013,Albuquerque,299
01-12-2013,Denver,35
01-12-2013,San Antonio,111
01-12-2013,Dallas,182
01-12-2013,Houston,37
01-12-2013,Kansas City,306
01-12-2013,Minneapolis,302
01-12-2013,Saint Louis,240
01-12-2013,Chicago,238.5
01-12-2013,Nashville,180
01-12-2013,Indianapolis,216
01-12-2013,Atlanta,320
01-12-2013,Detroit,261
01-12-2013,Jacksonville,17.5
01-12-2013,Charlotte,206
01-12-2013,Miami,206
01-12-2013,Pittsburgh,230
01-12-2013,Toronto,260
01-12-2013,Philadelphia,244
01-12-2013,New York,244
01-12-2013,Montreal,66
01-12-2013,Boston,236
01-12-2013,Beersheba,66
01-12-2013,Tel Aviv District,100
01-12-2013,Eilat,50
01-12-2013,Haifa,32
01-12-2013,Nahariyya,30
01-12-2013,Jerusalem,68
02-12-2013,Vancouver,280
02-12-2013,Portland,311
02-12-2013,San Francisco,303
02-12-2013,Seattle,188
02-12-2013,Los Angeles,230
02-12-2013,San Diego,296
02-12-2013,Las Vegas,94
02-12-2013,Phoenix,325
02-12-2013,Albuquerque,299
02-12-2013,Denver,110.5
02-12-2013,San Antonio,111
02-12-2013,Dallas,204
02-12-2013,Houston,37
02-12-2013,Kansas City,235
02-12-2013,Minneapolis,302
02-12-2013,Saint Louis,221
02-12-2013,Chicago,329
02-12-2013,Nashville,170
02-12-2013,Indianapolis,216
02-12-2013,Atlanta,320
02-12-2013,Detroit,261
02-12-2013,Jacksonville,17
02-12-2013,Charlotte,206
02-12-2013,Miami,238
02-12-2013,Pittsburgh,230
02-12-2013,Toronto,265.5
02-12-2013,Philadelphia,244
02-12-2013,New York,70
02-12-2013,Montreal,30
02-12-2013,Boston,236
02-12-2013,Beersheba,66
02-12-2013,Tel Aviv District,0
02-12-2013,Eilat,60
02-12-2013,Haifa,32
02-12-2013,Nahariyya,30
02-12-2013,Jerusalem,68
03-12-2013,Vancouver,167
03-12-2013,Portland,311
03-12-2013,San Francisco,291
03-12-2013,Seattle,344.5
03-12-2013,Los Angeles,230
03-12-2013,San Diego,296
03-12-2013,Las Vegas,93
03-12-2013,Phoenix,325
03-12-2013,Albuquerque,299
03-12-2013,Denver,39
03-12-2013,San Antonio,111
03-12-2013,Dallas,178
03-12-2013,Houston,37
03-12-2013,Kansas City,200
03-12-2013,Minneapolis,302
03-12-2013,Saint Louis,240
03-12-2013,Chicago,155.5
03-12-2013,Nashville,155
03-12-2013,Indianapolis,169
03-12-2013,Atlanta,320
03-12-2013,Detroit,261
03-12-2013,Jacksonville,17
03-12-2013,Charlotte,206
03-12-2013,Miami,206
03-12-2013,Pittsburgh,230
03-12-2013,Toronto,260
03-12-2013,Philadelphia,244
03-12-2013,New York,162
03-12-2013,Montreal,241
03-12-2013,Boston,236
03-12-2013,Beersheba,66
03-12-2013,Tel Aviv District,180
03-12-2013,Eilat,84
03-12-2013,Haifa,32
03-12-2013,Nahariyya,30
03-12-2013,Jerusalem,68
04-12-2013,Vancouver,135
04-12-2013,Portland,107
04-12-2013,San Francisco,258
04-12-2013,Seattle,349
04-12-2013,Los Angeles,230
04-12-2013,San Diego,277.5
04-12-2013,Las Vegas,274
04-12-2013,Phoenix,325
04-12-2013,Albuquerque,201
04-12-2013,Denver,35
04-12-2013,San Antonio,111
04-12-2013,Dallas,178
04-12-2013,Houston,154.5
04-12-2013,Kansas City,306
04-12-2013,Minneapolis,70
04-12-2013,Saint Louis,218.5
04-12-2013,Chicago,175.5
04-12-2013,Nashville,180
04-12-2013,Indianapolis,169
04-12-2013,Atlanta,320
04-12-2013,Detroit,261
04-12-2013,Jacksonville,24
04-12-2013,Charlotte,206
04-12-2013,Miami,206
04-12-2013,Pittsburgh,230
04-12-2013,Toronto,64
04-12-2013,Philadelphia,244
04-12-2013,New York,55
04-12-2013,Montreal,241
04-12-2013,Boston,236
04-12-2013,Beersheba,66
04-12-2013,Tel Aviv District,250
04-12-2013,Eilat,72
04-12-2013,Haifa,32
04-12-2013,Nahariyya,30
04-12-2013,Jerusalem,68
05-12-2013,Vancouver,130
05-12-2013,Portland,100
05-12-2013,San Francisco,303
05-12-2013,Seattle,349
05-12-2013,Los Angeles,230
05-12-2013,San Diego,296
05-12-2013,Las Vegas,94
05-12-2013,Phoenix,325
05-12-2013,Albuquerque,299
05-12-2013,Denver,35
05-12-2013,San Antonio,111
05-12-2013,Dallas,178
05-12-2013,Houston,88.5
05-12-2013,Kansas City,320
05-12-2013,Minneapolis,302
05-12-2013,Saint Louis,163
05-12-2013,Chicago,275.5
05-12-2013,Nashville,200
05-12-2013,Indianapolis,263.5
05-12-2013,Atlanta,320
05-12-2013,Detroit,261
05-12-2013,Jacksonville,17
05-12-2013,Charlotte,202
05-12-2013,Miami,206
05-12-2013,Pittsburgh,205.5
05-12-2013,Toronto,86.5
05-12-2013,Philadelphia,185
05-12-2013,New York,60
05-12-2013,Montreal,109.5
05-12-2013,Boston,236
05-12-2013,Beersheba,66
05-12-2013,Tel Aviv District,170
05-12-2013,Eilat,72
05-12-2013,Haifa,32
05-12-2013,Nahariyya,30
05-12-2013,Jerusalem,68
06-12-2013,Vancouver,140.5
06-12-2013,Portland,104
06-12-2013,San Francisco,303
06-12-2013,Seattle,349
06-12-2013,Los Angeles,154
06-12-2013,San Diego,296
06-12-2013,Las Vegas,94
06-12-2013,Phoenix,325
06-12-2013,Albuquerque,299
06-12-2013,Denver,35
06-12-2013,San Antonio,111
06-12-2013,Dallas,201
06-12-2013,Houston,41
06-12-2013,Kansas City,350
06-12-2013,Minneapolis,250
06-12-2013,Saint Louis,84
06-12-2013,Chicago,316.5
06-12-2013,Nashville,342.5
06-12-2013,Indianapolis,216
06-12-2013,Atlanta,205
06-12-2013,Detroit,261
06-12-2013,Jacksonville,53
06-12-2013,Charlotte,270
06-12-2013,Miami,45
06-12-2013,Pittsburgh,230
06-12-2013,Toronto,268.5
06-12-2013,Philadelphia,224.5
06-12-2013,New York,180
06-12-2013,Montreal,247
06-12-2013,Boston,236
06-12-2013,Beersheba,66
06-12-2013,Tel Aviv District,135
06-12-2013,Eilat,71
06-12-2013,Haifa,32
06-12-2013,Nahariyya,30
06-12-2013,Jerusalem,68
07-12-2013,Vancouver,137
07-12-2013,Portland,102
07-12-2013,San Francisco,258.5
07-12-2013,Seattle,349
07-12-2013,Los Angeles,230
07-12-2013,San Diego,296
07-12-2013,Las Vegas,95.5
07-12-2013,Phoenix,325
07-12-2013,Albuquerque,250.5
07-12-2013,Denver,35
07-12-2013,San Antonio,111
07-12-2013,Dallas,201
07-12-2013,Houston,37
07-12-2013,Kansas City,318
07-12-2013,Minneapolis,245
07-12-2013,Saint Louis,117.5
07-12-2013,Chicago,330.5
07-12-2013,Nashville,339
07-12-2013,Indianapolis,38
07-12-2013,Atlanta,316.5
07-12-2013,Detroit,320
07-12-2013,Jacksonville,17
07-12-2013,Charlotte,193
07-12-2013,Miami,206
07-12-2013,Pittsburgh,258.5
07-12-2013,Toronto,252
07-12-2013,Philadelphia,315
07-12-2013,New York,244
07-12-2013,Montreal,287
07-12-2013,Boston,236
07-12-2013,Beersheba,66
07-12-2013,Tel Aviv District,160
07-12-2013,Eilat,50
07-12-2013,Haifa,32
07-12-2013,Nahariyya,30
07-12-2013,Jerusalem,68
08-12-2013,Vancouver,136.5
08-12-2013,Portland,124
08-12-2013,San Francisco,282.5
08-12-2013,Seattle,349
08-12-2013,Los Angeles,162.5
08-12-2013,San Diego,296
08-12-2013,Las Vegas,149.5
08-12-2013,Phoenix,325
08-12-2013,Albuquerque,271.5
08-12-2013,Denver,35
08-12-2013,San Antonio,111
08-12-2013,Dallas,201
08-12-2013,Houston,37
08-12-2013,Kansas City,110
08-12-2013,Minneapolis,302
08-12-2013,Saint Louis,166
08-12-2013,Chicago,141.5
08-12-2013,Nashville,235
08-12-2013,Indianapolis,145
08-12-2013,Atlanta,111.5
