Date,City,Value
18-02-2014,Chicago,1009
18-02-2014,Nashville,1021
18-02-2014,Indianapolis,1014
18-02-2014,Atlanta,1021
18-02-2014,Detroit,1011
18-02-2014,Jacksonville,1023
18-02-2014,Charlotte,1022
18-02-2014,Miami,1022
18-02-2014,Pittsburgh,1012
18-02-2014,Toronto,1011
18-02-2014,Philadelphia,1020.5
18-02-2014,New York,1021
18-02-2014,Montreal,1020
18-02-2014,Boston,1021
18-02-2014,Beersheba,1002
18-02-2014,Tel Aviv District,1025.5
18-02-2014,Eilat,1024
18-02-2014,Haifa,1030
18-02-2014,Nahariyya,1003.5
18-02-2014,Jerusalem,1026
19-02-2014,Vancouver,1010.5
19-02-2014,Portland,1017.5
19-02-2014,San Francisco,1020.5
19-02-2014,Seattle,1013
19-02-2014,Los Angeles,1015
19-02-2014,San Diego,1016
19-02-2014,Las Vegas,1011.5
19-02-2014,Phoenix,1012
19-02-2014,Albuquerque,1015
19-02-2014,Denver,1008
19-02-2014,San Antonio,1014
19-02-2014,Dallas,1012
19-02-2014,Houston,1015
19-02-2014,Kansas City,1014
19-02-2014,Minneapolis,1008
19-02-2014,Saint Louis,1013.5
19-02-2014,Chicago,1008
19-02-2014,Nashville,1014
19-02-2014,Indianapolis,1009.5
19-02-2014,Atlanta,1018
19-02-2014,Detroit,1007.5
19-02-2014,Jacksonville,1021.5
19-02-2014,Charlotte,1015.5
19-02-2014,Miami,1021
19-02-2014,Pittsburgh,1008.5
19-02-2014,Toronto,1006
19-02-2014,Philadelphia,1014.5
19-02-2014,New York,1015.5
19-02-2014,Montreal,1011.5
19-02-2014,Boston,1018
19-02-2014,Beersheba,1001
19-02-2014,Tel Aviv District,1023
19-02-2014,Eilat,1022
19-02-2014,Haifa,1029
19-02-2014,Nahariyya,1002.5
19-02-2014,Jerusalem,1023.5
20-02-2014,Vancouver,1017
20-02-2014,Portland,1024
20-02-2014,San Francisco,1022
20-02-2014,Seattle,1020
20-02-2014,Los Angeles,1015
20-02-2014,San Diego,1015
20-02-2014,Las Vegas,1020.5
20-02-2014,Phoenix,1014.5
20-02-2014,Albuquerque,1015
20-02-2014,Denver,1009
20-02-2014,San Antonio,1009
20-02-2014,Dallas,1005.5
20-02-2014,Houston,1010
20-02-2014,Kansas City,999.5
20-02-2014,Minneapolis,1002.5
20-02-2014,Saint Louis,1003
20-02-2014,Chicago,1007
20-02-2014,Nashville,1012
20-02-2014,Indianapolis,1007.5
20-02-2014,Atlanta,1018
20-02-2014,Detroit,1016
20-02-2014,Jacksonville,1020
20-02-2014,Charlotte,1019
20-02-2014,Miami,1020
20-02-2014,Pittsburgh,1018
20-02-2014,Toronto,1017.5
20-02-2014,Philadelphia,1022
20-02-2014,New York,1021.5
20-02-2014,Montreal,1017.5
20-02-2014,Boston,1021
20-02-2014,Beersheba,997
20-02-2014,Tel Aviv District,1019.5
20-02-2014,Eilat,1019
20-02-2014,Haifa,1024
20-02-2014,Nahariyya,998
20-02-2014,Jerusalem,1020
21-02-2014,Vancouver,1022.5
21-02-2014,Portland,1026
21-02-2014,San Francisco,1020
21-02-2014,Seattle,1024
21-02-2014,Los Angeles,1015
21-02-2014,San Diego,1016
21-02-2014,Las Vegas,1019
21-02-2014,Phoenix,1017
21-02-2014,Albuquerque,1020
21-02-2014,Denver,1011
21-02-2014,San Antonio,1020
21-02-2014,Dallas,1019.5
21-02-2014,Houston,1019
21-02-2014,Kansas City,1009
21-02-2014,Minneapolis,994.5
21-02-2014,Saint Louis,1011
21-02-2014,Chicago,999
21-02-2014,Nashville,1015
21-02-2014,Indianapolis,1005
21-02-2014,Atlanta,1015.5
21-02-2014,Detroit,1000
21-02-2014,Jacksonville,1018
21-02-2014,Charlotte,1012
21-02-2014,Miami,1019
21-02-2014,Pittsburgh,1007
21-02-2014,Toronto,1002
21-02-2014,Philadelphia,1012.5
21-02-2014,New York,1014
21-02-2014,Montreal,1013
21-02-2014,Boston,1018
21-02-2014,Beersheba,995.5
21-02-2014,Tel Aviv District,1014.5
21-02-2014,Eilat,1018
21-02-2014,Haifa,1022
21-02-2014,Nahariyya,997
21-02-2014,Jerusalem,1014.5
22-02-2014,Vancouver,1024
22-02-2014,Portland,1024
22-02-2014,San Francisco,1016
22-02-2014,Seattle,1024
22-02-2014,Los Angeles,1013
22-02-2014,San Diego,1014
22-02-2014,Las Vegas,1014
22-02-2014,Phoenix,1014
22-02-2014,Albuquerque,1016
22-02-2014,Denver,1010
22-02-2014,San Antonio,1017
22-02-2014,Dallas,1016
22-02-2014,Houston,1018
22-02-2014,Kansas City,1013
22-02-2014,Minneapolis,1012.5
22-02-2014,Saint Louis,1014
22-02-2014,Chicago,1013.5
22-02-2014,Nashville,1019
22-02-2014,Indianapolis,1014
22-02-2014,Atlanta,1019
22-02-2014,Detroit,1009
22-02-2014,Jacksonville,1018.5
22-02-2014,Charlotte,1019
22-02-2014,Miami,1018
22-02-2014,Pittsburgh,1014
22-02-2014,Toronto,1006
22-02-2014,Philadelphia,1017
22-02-2014,New York,1015
22-02-2014,Montreal,1005
22-02-2014,Boston,1018.5
22-02-2014,Beersheba,997
22-02-2014,Tel Aviv District,1010
22-02-2014,Eilat,1015.5
22-02-2014,Haifa,1016.5
22-02-2014,Nahariyya,997.5
22-02-2014,Jerusalem,1011
23-02-2014,Vancouver,1018
23-02-2014,Portland,1018
23-02-2014,San Francisco,1016
23-02-2014,Seattle,1016.5
23-02-2014,Los Angeles,1014
23-02-2014,San Diego,1014
23-02-2014,Las Vegas,1014
23-02-2014,Phoenix,1014
23-02-2014,Albuquerque,1017
23-02-2014,Denver,1015
23-02-2014,San Antonio,1014
23-02-2014,Dallas,1012
23-02-2014,Houston,1014
23-02-2014,Kansas City,1022.5
23-02-2014,Minneapolis,1022
23-02-2014,Saint Louis,1021.5
23-02-2014,Chicago,1021
23-02-2014,Nashville,1016
23-02-2014,Indianapolis,1018.5
23-02-2014,Atlanta,1018
23-02-2014,Detroit,1017
23-02-2014,Jacksonville,1019
23-02-2014,Charlotte,1019
23-02-2014,Miami,1018
23-02-2014,Pittsburgh,1016
23-02-2014,Toronto,1013.5
23-02-2014,Philadelphia,1017
23-02-2014,New York,1016
23-02-2014,Montreal,1011
23-02-2014,Boston,1019
23-02-2014,Beersheba,1028
23-02-2014,Tel Aviv District,1014
23-02-2014,Eilat,1027
23-02-2014,Haifa,1028
23-02-2014,Nahariyya,1028
23-02-2014,Jerusalem,1015
24-02-2014,Vancouver,1020
24-02-2014,Portland,1017
24-02-2014,San Francisco,1015.5
24-02-2014,Seattle,1018
24-02-2014,Los Angeles,1015
24-02-2014,San Diego,1016
24-02-2014,Las Vegas,1016
24-02-2014,Phoenix,1015
24-02-2014,Albuquerque,1019
24-02-2014,Denver,1013
24-02-2014,San Antonio,1018
24-02-2014,Dallas,1020
24-02-2014,Houston,1016
24-02-2014,Kansas City,1027
24-02-2014,Minneapolis,1025
24-02-2014,Saint Louis,1028
24-02-2014,Chicago,1024
24-02-2014,Nashville,1024
24-02-2014,Indianapolis,1024
24-02-2014,Atlanta,1019
24-02-2014,Detroit,1018.5
24-02-2014,Jacksonville,1017
24-02-2014,Charlotte,1016.5
24-02-2014,Miami,1017
24-02-2014,Pittsburgh,1017
24-02-2014,Toronto,1015
24-02-2014,Philadelphia,1014
24-02-2014,New York,1012
24-02-2014,Montreal,1009
24-02-2014,Boston,1013
24-02-2014,Beersheba,1027
24-02-2014,Tel Aviv District,1014
24-02-2014,Eilat,1026
24-02-2014,Haifa,1027
24-02-2014,Nahariyya,1027
24-02-2014,Jerusalem,1014.5
25-02-2014,Vancouver,1022.5
25-02-2014,Portland,1018
25-02-2014,San Francisco,1014
25-02-2014,Seattle,1020
25-02-2014,Los Angeles,1016
25-02-2014,San Diego,1017
25-02-2014,Las Vegas,1015
25-02-2014,Phoenix,1015
25-02-2014,Albuquerque,1019
25-02-2014,Denver,1019
25-02-2014,San Antonio,1016
25-02-2014,Dallas,1018
25-02-2014,Houston,1017
25-02-2014,Kansas City,1026
25-02-2014,Minneapolis,1026
25-02-2014,Saint Louis,1025
25-02-2014,Chicago,1023
25-02-2014,Nashville,1021
25-02-2014,Indianapolis,1022.5
25-02-2014,Atlanta,1018.5
25-02-2014,Detroit,1021
25-02-2014,Jacksonville,1018
25-02-2014,Charlotte,1017.5
25-02-2014,Miami,1017
25-02-2014,Pittsburgh,1018
25-02-2014,Toronto,1018
25-02-2014,Philadelphia,1019.5
25-02-2014,New York,1018
25-02-2014,Montreal,1014.5
25-02-2014,Boston,1015
25-02-2014,Beersheba,1031
25-02-2014,Tel Aviv District,1016
25-02-2014,Eilat,1030
25-02-2014,Haifa,1029.5
25-02-2014,Nahariyya,1029.5
25-02-2014,Jerusalem,1017
26-02-2014,Vancouver,1017
26-02-2014,Portland,1014
26-02-2014,San Francisco,1014
26-02-2014,Seattle,1014.5
26-02-2014,Los Angeles,1017
26-02-2014,San Diego,1018
26-02-2014,Las Vegas,1014
26-02-2014,Phoenix,1016
26-02-2014,Albuquerque,1017
26-02-2014,Denver,1017
26-02-2014,San Antonio,1018.5
26-02-2014,Dallas,1023
26-02-2014,Houston,1016
26-02-2014,Kansas City,1029
26-02-2014,Minneapolis,1021.5
26-02-2014,Saint Louis,1027
26-02-2014,Chicago,1022
26-02-2014,Nashville,1020
26-02-2014,Indianapolis,1021
26-02-2014,Atlanta,1014
26-02-2014,Detroit,1017
26-02-2014,Jacksonville,1012.5
26-02-2014,Charlotte,1013
26-02-2014,Miami,1014
26-02-2014,Pittsburgh,1014
26-02-2014,Toronto,1013
26-02-2014,Philadelphia,1014
26-02-2014,New York,1014
26-02-2014,Montreal,1008.5
26-02-2014,Boston,1013
26-02-2014,Beersheba,1034
26-02-2014,Tel Aviv District,1019
26-02-2014,Eilat,1032
26-02-2014,Haifa,1034
26-02-2014,Nahariyya,1034
26-02-2014,Jerusalem,1020
27-02-2014,Vancouver,1006
27-02-2014,Portland,1007
27-02-2014,San Francisco,1008
27-02-2014,Seattle,1006
27-02-2014,Los Angeles,1016
27-02-2014,San Diego,1018
27-02-2014,Las Vegas,1009
27-02-2014,Phoenix,1014
27-02-2014,Albuquerque,1015
27-02-2014,Denver,1009
27-02-2014,San Antonio,1021
27-02-2014,Dallas,1021
27-02-2014,Houston,1021
27-02-2014,Kansas City,1017
27-02-2014,Minneapolis,1019.5
27-02-2014,Saint Louis,1016.5
27-02-2014,Chicago,1011
27-02-2014,Nashville,1017
27-02-2014,Indianapolis,1012.5
27-02-2014,Atlanta,1014
27-02-2014,Detroit,1006.5
27-02-2014,Jacksonville,1013
27-02-2014,Charlotte,1011
27-02-2014,Miami,1011
27-02-2014,Pittsburgh,1006.5
27-02-2014,Toronto,1003.5
27-02-2014,Philadelphia,1009
27-02-2014,New York,1007.5
27-02-2014,Montreal,1004
27-02-2014,Boston,1009.5
27-02-2014,Beersheba,1034
27-02-2014,Tel Aviv District,1020
27-02-2014,Eilat,1032
27-02-2014,Haifa,1034
27-02-2014,Nahariyya,1034
27-02-2014,Jerusalem,1020
28-02-2014,Vancouver,1006
28-02-2014,Portland,1005.5
28-02-2014,San Francisco,1009
28-02-2014,Seattle,1006
28-02-2014,Los Angeles,1007
28-02-2014,San Diego,1009.5
28-02-2014,Las Vegas,1008
28-02-2014,Phoenix,1011
28-02-2014,Albuquerque,1013
28-02-2014,Denver,1002
28-02-2014,San Antonio,1013
28-02-2014,Dallas,1009
28-02-2014,Houston,1014
28-02-2014,Kansas City,1012
28-02-2014,Minneapolis,1014.5
28-02-2014,Saint Louis,1020
28-02-2014,Chicago,1022
28-02-2014,Nashville,1019.5
28-02-2014,Indianapolis,1021
28-02-2014,Atlanta,1018.5
28-02-2014,Detroit,1025
28-02-2014,Jacksonville,1017.5
28-02-2014,Charlotte,1020.5
28-02-2014,Miami,1014.5
28-02-2014,Pittsburgh,1022
28-02-2014,Toronto,1026.5
28-02-2014,Philadelphia,1027.5
28-02-2014,New York,1026.5
28-02-2014,Montreal,1021.5
28-02-2014,Boston,1023.5
28-02-2014,Beersheba,1032
28-02-2014,Tel Aviv District,1018.5
28-02-2014,Eilat,1030
28-02-2014,Haifa,1033
28-02-2014,Nahariyya,1033
28-02-2014,Jerusalem,1019.5
01-03-2014,Vancouver,1003.5
01-03-2014,Portland,1001
01-03-2014,San Francisco,998
01-03-2014,Seattle,1001
01-03-2014,Los Angeles,1008
01-03-2014,San Diego,1010
01-03-2014,Las Vegas,1006
01-03-2014,Phoenix,1009
01-03-2014,Albuquerque,1013
01-03-2014,Denver,1009
01-03-2014,San Antonio,1013
01-03-2014,Dallas,1012
01-03-2014,Houston,1015
01-03-2014,Kansas City,1021
01-03-2014,Minneapolis,1026.5
01-03-2014,Saint Louis,1019
01-03-2014,Chicago,1018
01-03-2014,Nashville,1020
01-03-2014,Indianapolis,1018
01-03-2014,Atlanta,1022
01-03-2014,Detroit,1020
01-03-2014,Jacksonville,1022
01-03-2014,Charlotte,1025
01-03-2014,Miami,1019
01-03-2014,Pittsburgh,1020
01-03-2014,Toronto,1020
01-03-2014,Philadelphia,1029
01-03-2014,New York,1029.5
01-03-2014,Montreal,1025.5
01-03-2014,Boston,1026
01-03-2014,Beersheba,1026.5
01-03-2014,Tel Aviv District,1012
01-03-2014,Eilat,1026
01-03-2014,Haifa,1027
01-03-2014,Nahariyya,1027
01-03-2014,Jerusalem,1013
02-03-2014,Vancouver,1006
02-03-2014,Portland,1007.5
02-03-2014,San Francisco,1011
02-03-2014,Seattle,1005
02-03-2014,Los Angeles,1016
02-03-2014,San Diego,1017.5
02-03-2014,Las Vegas,1014.5
02-03-2014,Phoenix,1016.5
02-03-2014,Albuquerque,1015
02-03-2014,Denver,1015.5
02-03-2014,San Antonio,1014
02-03-2014,Dallas,1018.5
02-03-2014,Houston,1016
02-03-2014,Kansas City,1031.5
02-03-2014,Minneapolis,1034
02-03-2014,Saint Louis,1025.5
02-03-2014,Chicago,1027
02-03-2014,Nashville,1018
02-03-2014,Indianapolis,1023
02-03-2014,Atlanta,1023
02-03-2014,Detroit,1026
02-03-2014,Jacksonville,1023
02-03-2014,Charlotte,1023
02-03-2014,Miami,1021
02-03-2014,Pittsburgh,1019
02-03-2014,Toronto,1024
02-03-2014,Philadelphia,1019.5
02-03-2014,New York,1019
02-03-2014,Montreal,1020
02-03-2014,Boston,1023
02-03-2014,Beersheba,1023.5
02-03-2014,Tel Aviv District,1009.5
02-03-2014,Eilat,1024
02-03-2014,Haifa,1023
02-03-2014,Nahariyya,1023
02-03-2014,Jerusalem,1010.5
03-03-2014,Vancouver,1003.5
03-03-2014,Portland,1009
03-03-2014,San Francisco,1020
03-03-2014,Seattle,1005
03-03-2014,Los Angeles,1020
03-03-2014,San Diego,1020
03-03-2014,Las Vegas,1019
03-03-2014,Phoenix,1018
03-03-2014,Albuquerque,1021
03-03-2014,Denver,1016
03-03-2014,San Antonio,1023
03-03-2014,Dallas,1029
03-03-2014,Houston,1023.5
03-03-2014,Kansas City,1034
03-03-2014,Minneapolis,1033
03-03-2014,Saint Louis,1031
03-03-2014,Chicago,1030
03-03-2014,Nashville,1018.5
03-03-2014,Indianapolis,1026.5
03-03-2014,Atlanta,1014
03-03-2014,Detroit,1030
03-03-2014,Jacksonville,1017
03-03-2014,Charlotte,1013
03-03-2014,Miami,1018.5
03-03-2014,Pittsburgh,1023
03-03-2014,Toronto,1028.5
03-03-2014,Philadelphia,1020.5
03-03-2014,New York,1019.5
03-03-2014,Montreal,1021.5
03-03-2014,Boston,1015
03-03-2014,Beersheba,1022.5
03-03-2014,Tel Aviv District,1009
03-03-2014,Eilat,1023
03-03-2014,Haifa,1023
03-03-2014,Nahariyya,1023
03-03-2014,Jerusalem,1009
04-03-2014,Vancouver,1014
04-03-2014,Portland,1016
04-03-2014,San Francisco,1011
04-03-2014,Seattle,1013.5
04-03-2014,Los Angeles,1017
04-03-2014,San Diego,1018
04-03-2014,Las Vegas,1016
04-03-2014,Phoenix,1015
04-03-2014,Albuquerque,1019
04-03-2014,Denver,1014
04-03-2014,San Antonio,1022
04-03-2014,Dallas,1024.5
04-03-2014,Houston,1023
04-03-2014,Kansas City,1023.5
04-03-2014,Minneapolis,1023
04-03-2014,Saint Louis,1027
04-03-2014,Chicago,1027
04-03-2014,Nashville,1025
04-03-2014,Indianapolis,1027
04-03-2014,Atlanta,1021
04-03-2014,Detroit,1028
04-03-2014,Jacksonville,1019
04-03-2014,Charlotte,1024.5
04-03-2014,Miami,1018
04-03-2014,Pittsburgh,1026
04-03-2014,Toronto,1028
04-03-2014,Philadelphia,1028
04-03-2014,New York,1028
04-03-2014,Montreal,1027
04-03-2014,Boston,1023
04-03-2014,Beersheba,1024
04-03-2014,Tel Aviv District,1011
04-03-2014,Eilat,1025
04-03-2014,Haifa,1024
04-03-2014,Nahariyya,1024
04-03-2014,Jerusalem,1012
05-03-2014,Vancouver,1007
05-03-2014,Portland,1008
05-03-2014,San Francisco,1018
05-03-2014,Seattle,1006
05-03-2014,Los Angeles,1017
05-03-2014,San Diego,1018
05-03-2014,Las Vegas,1018
05-03-2014,Phoenix,1016
05-03-2014,Albuquerque,1018
05-03-2014,Denver,1019
05-03-2014,San Antonio,1016
05-03-2014,Dallas,1018
05-03-2014,Houston,1018
05-03-2014,Kansas City,1020
05-03-2014,Minneapolis,1029
05-03-2014,Saint Louis,1023
05-03-2014,Chicago,1028.5
05-03-2014,Nashville,1022.5
05-03-2014,Indianapolis,1025
05-03-2014,Atlanta,1021
05-03-2014,Detroit,1029
05-03-2014,Jacksonville,1019
05-03-2014,Charlotte,1022
05-03-2014,Miami,1016.5
05-03-2014,Pittsburgh,1022.5
05-03-2014,Philadelphia,1025
05-03-2014,New York,1024
05-03-2014,Montreal,1029.5
05-03-2014,Boston,1021
05-03-2014,Beersheba,1027
05-03-2014,Tel Aviv District,1012.5
05-03-2014,Eilat,1026.5
05-03-2014,Haifa,1026
05-03-2014,Nahariyya,1026
05-03-2014,Jerusalem,1013
05-03-2014,Toronto,1028
06-03-2014,Vancouver,998
06-03-2014,Portland,1003.5
06-03-2014,San Francisco,1011
06-03-2014,Seattle,1000
06-03-2014,Los Angeles,1017
06-03-2014,San Diego,1018
06-03-2014,Las Vegas,1017
06-03-2014,Phoenix,1016.5
06-03-2014,Albuquerque,1023
06-03-2014,Denver,1014.5
06-03-2014,San Antonio,1022
06-03-2014,Dallas,1022
06-03-2014,Houston,1019
06-03-2014,Kansas City,1024
06-03-2014,Minneapolis,1023.5
06-03-2014,Saint Louis,1025
06-03-2014,Chicago,1028.5
06-03-2014,Nashville,1021
06-03-2014,Indianapolis,1025.5
06-03-2014,Atlanta,1020
06-03-2014,Detroit,1033
06-03-2014,Jacksonville,1016
06-03-2014,Charlotte,1024
06-03-2014,Miami,1014
06-03-2014,Pittsburgh,1027
06-03-2014,Toronto,1036
06-03-2014,Philadelphia,1034
06-03-2014,New York,1035
06-03-2014,Montreal,1038
06-03-2014,Boston,1024.5
06-03-2014,Beersheba,1029
06-03-2014,Tel Aviv District,1015
06-03-2014,Eilat,1028
06-03-2014,Haifa,1029.5
06-03-2014,Nahariyya,1029.5
06-03-2014,Jerusalem,1016
07-03-2014,Vancouver,1019
07-03-2014,Portland,1023.5
07-03-2014,San Francisco,1022
07-03-2014,Seattle,1021
07-03-2014,Los Angeles,1015
07-03-2014,San Diego,1016
07-03-2014,Las Vegas,1012.5
07-03-2014,Phoenix,1012
07-03-2014,Albuquerque,1014
07-03-2014,Denver,1010.5
07-03-2014,San Antonio,1017.5
07-03-2014,Dallas,1017
07-03-2014,Houston,1018.5
07-03-2014,Kansas City,1013
07-03-2014,Minneapolis,1010.5
07-03-2014,Saint Louis,1017
07-03-2014,Chicago,1016.5
07-03-2014,Nashville,1017
07-03-2014,Indianapolis,1017
07-03-2014,Atlanta,1015
07-03-2014,Detroit,1019
07-03-2014,Jacksonville,1011
07-03-2014,Charlotte,1015
07-03-2014,Miami,1011
07-03-2014,Pittsburgh,1019.5
07-03-2014,Toronto,1021
07-03-2014,Philadelphia,1026.5
07-03-2014,New York,1028
07-03-2014,Montreal,1025
07-03-2014,Boston,1012.5
07-03-2014,Beersheba,1026
07-03-2014,Tel Aviv District,1010.5
07-03-2014,Eilat,1026
07-03-2014,Haifa,1026
07-03-2014,Nahariyya,1026
07-03-2014,Jerusalem,1011.5
08-03-2014,Vancouver,1017.5
08-03-2014,Portland,1019
08-03-2014,San Francisco,1021
08-03-2014,Seattle,1018.5
08-03-2014,Los Angeles,1015
08-03-2014,San Diego,1016
08-03-2014,Las Vegas,1022
08-03-2014,Phoenix,1014.5
08-03-2014,Albuquerque,1019.5
08-03-2014,Denver,1023
08-03-2014,San Antonio,1014
08-03-2014,Dallas,1014.5
08-03-2014,Houston,1016
08-03-2014,Kansas City,1021
08-03-2014,Minneapolis,1024.5
08-03-2014,Saint Louis,1017.5
08-03-2014,Chicago,1019
08-03-2014,Nashville,1018
08-03-2014,Indianapolis,1016
08-03-2014,Atlanta,1018
08-03-2014,Detroit,1016.5
08-03-2014,Jacksonville,1020
08-03-2014,Charlotte,1016.5
08-03-2014,Miami,1018
08-03-2014,Pittsburgh,1014
08-03-2014,Toronto,1014
08-03-2014,Philadelphia,1013
08-03-2014,New York,1012
08-03-2014,Montreal,1012
08-03-2014,Boston,1014.5
08-03-2014,Beersheba,1025
08-03-2014,Tel Aviv District,1010
08-03-2014,Eilat,1025
08-03-2014,Haifa,1024.5
08-03-2014,Nahariyya,1024.5
08-03-2014,Jerusalem,1011
09-03-2014,Vancouver,1010.5
09-03-2014,Portland,1014
09-03-2014,San Francisco,1021
09-03-2014,Seattle,1012
09-03-2014,Los Angeles,1020
09-03-2014,San Diego,1020
09-03-2014,Las Vegas,1025
09-03-2014,Phoenix,1022
09-03-2014,Albuquerque,1028
09-03-2014,Denver,1022
09-03-2014,San Antonio,1024
09-03-2014,Dallas,1026
09-03-2014,Houston,1022
09-03-2014,Kansas City,1025
09-03-2014,Minneapolis,1015.5
09-03-2014,Saint Louis,1026
09-03-2014,Chicago,1023
09-03-2014,Nashville,1023
09-03-2014,Indianapolis,1024
09-03-2014,Atlanta,1020
09-03-2014,Detroit,1022
09-03-2014,Jacksonville,1022
09-03-2014,Charlotte,1017
09-03-2014,Miami,1020
09-03-2014,Pittsburgh,1018
09-03-2014,Toronto,1019
09-03-2014,Philadelphia,1016.5
09-03-2014,New York,1014.5
09-03-2014,Montreal,1015
09-03-2014,Boston,1016.5
09-03-2014,Beersheba,1024
09-03-2014,Tel Aviv District,1011
09-03-2014,Eilat,1023
09-03-2014,Haifa,1025
09-03-2014,Nahariyya,1025
09-03-2014,Jerusalem,1011
10-03-2014,Vancouver,1015
10-03-2014,Portland,1016
10-03-2014,San Francisco,1020
10-03-2014,Seattle,1015.5
10-03-2014,Los Angeles,1018
10-03-2014,San Diego,1018.5
10-03-2014,Las Vegas,1018
10-03-2014,Phoenix,1019
10-03-2014,Albuquerque,1022
10-03-2014,Denver,1016
10-03-2014,San Antonio,1022
10-03-2014,Dallas,1020
10-03-2014,Houston,1021
10-03-2014,Kansas City,1011
10-03-2014,Minneapolis,1004
10-03-2014,Saint Louis,1013
10-03-2014,Chicago,1006.5
10-03-2014,Nashville,1019
10-03-2014,Indianapolis,1012
10-03-2014,Atlanta,1019
10-03-2014,Detroit,1006
10-03-2014,Jacksonville,1019
10-03-2014,Charlotte,1016
10-03-2014,Miami,1019.5
10-03-2014,Pittsburgh,1010
10-03-2014,Toronto,1006
10-03-2014,Philadelphia,1013
10-03-2014,New York,1011
10-03-2014,Montreal,1007
10-03-2014,Boston,1015
10-03-2014,Beersheba,1027
10-03-2014,Tel Aviv District,1012
10-03-2014,Eilat,1025
10-03-2014,Haifa,1026
10-03-2014,Nahariyya,1026
10-03-2014,Jerusalem,1013
11-03-2014,Vancouver,1033.5
11-03-2014,Portland,1034
11-03-2014,San Francisco,1021.5
11-03-2014,Seattle,1034
11-03-2014,Los Angeles,1015.5
11-03-2014,San Diego,1016.5
11-03-2014,Las Vegas,1018
11-03-2014,Phoenix,1014
11-03-2014,Albuquerque,1014
11-03-2014,Denver,1006
11-03-2014,San Antonio,1010
11-03-2014,Dallas,1007
11-03-2014,Houston,1009.5
11-03-2014,Kansas City,1000.5
11-03-2014,Minneapolis,1007.5
11-03-2014,Saint Louis,1005
11-03-2014,Chicago,1005
11-03-2014,Nashville,1011
11-03-2014,Indianapolis,1006
11-03-2014,Atlanta,1012
11-03-2014,Detroit,1004.5
11-03-2014,Jacksonville,1015
11-03-2014,Charlotte,1010
11-03-2014,Miami,1015
11-03-2014,Pittsburgh,1005
11-03-2014,Toronto,1003
11-03-2014,Philadelphia,1004.5
11-03-2014,New York,1003
11-03-2014,Montreal,999
11-03-2014,Boston,1003
11-03-2014,Beersheba,1028
11-03-2014,Tel Aviv District,1014
11-03-2014,Eilat,1027
11-03-2014,Haifa,1028
11-03-2014,Nahariyya,1028
11-03-2014,Jerusalem,1015
12-03-2014,Vancouver,1030
12-03-2014,Portland,1028
12-03-2014,San Francisco,1017
12-03-2014,Seattle,1029
12-03-2014,Los Angeles,1015
12-03-2014,San Diego,1016
12-03-2014,Las Vegas,1021
12-03-2014,Phoenix,1015
12-03-2014,Albuquerque,1024
12-03-2014,Denver,1026
12-03-2014,San Antonio,1016.5
12-03-2014,Dallas,1018
12-03-2014,Houston,1011.5
12-03-2014,Kansas City,1019
12-03-2014,Minneapolis,1018.5
12-03-2014,Saint Louis,1009.5
12-03-2014,Chicago,1007.5
12-03-2014,Nashville,1004
12-03-2014,Indianapolis,1002
12-03-2014,Atlanta,1003.5
12-03-2014,Detroit,1006
12-03-2014,Jacksonville,1007
12-03-2014,Charlotte,1002
12-03-2014,Miami,1012
12-03-2014,Pittsburgh,996
12-03-2014,Toronto,1004
12-03-2014,Philadelphia,999.5
12-03-2014,New York,1001
12-03-2014,Montreal,1006
12-03-2014,Boston,1005
12-03-2014,Beersheba,1028
12-03-2014,Tel Aviv District,1013
12-03-2014,Eilat,1028
12-03-2014,Haifa,1025
12-03-2014,Nahariyya,1025
12-03-2014,Jerusalem,1014
13-03-2014,Vancouver,1022
13-03-2014,Portland,1022
13-03-2014,San Francisco,1017
13-03-2014,Seattle,1022
13-03-2014,Los Angeles,1014
13-03-2014,San Diego,1015
13-03-2014,Las Vegas,1016
13-03-2014,Phoenix,1014
13-03-2014,Albuquerque,1023
13-03-2014,Denver,1017.5
13-03-2014,San Antonio,1026
13-03-2014,Dallas,1025
13-03-2014,Houston,1025
13-03-2014,Kansas City,1018
13-03-2014,Minneapolis,1012
13-03-2014,Saint Louis,1021
13-03-2014,Chicago,1019.5
13-03-2014,Nashville,1021.5
13-03-2014,Indianapolis,1019
13-03-2014,Atlanta,1018.5
13-03-2014,Detroit,1018
13-03-2014,Jacksonville,1018
13-03-2014,Charlotte,1013.5
13-03-2014,Miami,1014.5
13-03-2014,Pittsburgh,1013.5
13-03-2014,Toronto,1014.5
13-03-2014,Philadelphia,1004
13-03-2014,New York,1000
13-03-2014,Montreal,1004.5
13-03-2014,Boston,1006.5
13-03-2014,Beersheba,1027
13-03-2014,Tel Aviv District,1011
13-03-2014,Eilat,1028
13-03-2014,Haifa,1024
13-03-2014,Nahariyya,1024
13-03-2014,Jerusalem,1012
14-03-2014,Vancouver,1015
14-03-2014,Portland,1019
14-03-2014,San Francisco,1019
14-03-2014,Seattle,1017
14-03-2014,Los Angeles,1017
14-03-2014,San Diego,1017.5
14-03-2014,Las Vegas,1015
14-03-2014,Phoenix,1012
14-03-2014,Albuquerque,1016
14-03-2014,Denver,1015.5
14-03-2014,San Antonio,1018.5
14-03-2014,Dallas,1018
14-03-2014,Houston,1020
14-03-2014,Kansas City,1011
